,datesold,price,bedrooms
13822,2015-12-24,540000,4
13823,2016-01-02,437000,3
13824,2016-01-05,577000,3
13825,2016-01-07,591000,3
13826,2016-01-08,610000,3
13827,2016-01-08,720000,4
13828,2016-01-08,1225000,4
13829,2016-01-10,929000,3
13830,2016-01-11,470000,3
13831,2016-01-12,390000,3
13832,2016-01-12,435000,3
13833,2016-01-12,680000,4
13834,2016-01-13,215000,1
13835,2016-01-13,360000,3
13836,2016-01-13,400000,3
13837,2016-01-13,580000,3
13838,2016-01-14,355500,3
13839,2016-01-14,415150,3
13840,2016-01-14,502500,4
13841,2016-01-14,760000,5
13842,2016-01-14,820000,4
13843,2016-01-15,355000,3
13844,2016-01-15,470000,3
13845,2016-01-15,616000,3
13846,2016-01-15,735000,4
13847,2016-01-15,1200000,5
13848,2016-01-18,458000,2
13849,2016-01-18,480000,3
13850,2016-01-18,640000,3
13851,2016-01-18,670000,4
13852,2016-01-18,725000,4
13853,2016-01-19,520000,4
13854,2016-01-19,592500,4
13855,2016-01-19,655000,5
13856,2016-01-19,700000,3
13857,2016-01-19,760000,4
13858,2016-01-20,397500,2
13859,2016-01-20,450000,3
13860,2016-01-20,515900,3
13861,2016-01-20,570000,3
13862,2016-01-20,580000,4
13863,2016-01-20,685000,4
13864,2016-01-20,735000,4
13865,2016-01-20,1350000,4
13866,2016-01-21,350000,3
13867,2016-01-21,355000,3
13868,2016-01-21,425000,3
13869,2016-01-21,460000,3
13870,2016-01-21,529950,4
13871,2016-01-21,570000,3
13872,2016-01-21,587500,4
13873,2016-01-21,659000,3
13874,2016-01-21,660000,3
13875,2016-01-22,390000,3
13876,2016-01-22,415000,3
13877,2016-01-22,449000,3
13878,2016-01-22,500000,4
13879,2016-01-22,501000,4
13880,2016-01-22,510000,4
13881,2016-01-22,540000,3
13882,2016-01-22,580000,5
13883,2016-01-22,650000,4
13884,2016-01-22,665000,5
13885,2016-01-22,757500,4
13886,2016-01-22,770000,5
13887,2016-01-22,1175000,3
13888,2016-01-23,541000,2
13889,2016-01-25,345000,3
13890,2016-01-25,475000,3
13891,2016-01-25,508000,3
13892,2016-01-25,570000,4
13893,2016-01-25,595000,4
13894,2016-01-25,631000,4
13895,2016-01-25,641000,5
13896,2016-01-25,685000,4
13897,2016-01-25,2200000,5
13898,2016-01-26,520000,3
13899,2016-01-27,345000,4
13900,2016-01-27,455000,3
13901,2016-01-27,499000,3
13902,2016-01-27,575000,2
13903,2016-01-27,583000,4
13904,2016-01-27,584950,4
13905,2016-01-27,590000,4
13906,2016-01-27,592100,4
13907,2016-01-27,615000,3
13908,2016-01-27,648000,4
13909,2016-01-27,690000,5
13910,2016-01-28,380000,3
13911,2016-01-28,410000,3
13912,2016-01-28,425000,3
13913,2016-01-28,456100,3
13914,2016-01-28,457500,3
13915,2016-01-28,469000,3
13916,2016-01-28,487500,3
13917,2016-01-28,490000,3
13918,2016-01-28,530000,4
13919,2016-01-28,585000,4
13920,2016-01-28,755000,4
13921,2016-01-28,935000,4
13922,2016-01-28,1005000,4
13923,2016-01-29,424000,3
13924,2016-01-29,460000,3
13925,2016-01-29,495000,3
13926,2016-01-29,520000,3
13927,2016-01-29,530000,3
13928,2016-01-29,540000,4
13929,2016-01-29,562750,3
13930,2016-01-29,625000,5
13931,2016-01-29,705000,3
13932,2016-01-29,735000,4
13933,2016-01-29,745000,5
13934,2016-01-30,440000,3
13935,2016-01-30,445000,3
13936,2016-01-30,546000,3
13937,2016-01-30,570000,3
13938,2016-01-30,610000,4
13939,2016-01-30,638000,3
13940,2016-01-30,715000,4
13941,2016-01-30,785000,3
13942,2016-01-31,685000,4
13943,2016-01-31,970000,5
13944,2016-02-01,367000,3
13945,2016-02-01,415000,3
13946,2016-02-01,454700,3
13947,2016-02-01,502000,4
13948,2016-02-01,540000,4
13949,2016-02-01,545000,4
13950,2016-02-01,695000,4
13951,2016-02-01,750000,4
13952,2016-02-01,770000,4
13953,2016-02-02,365000,2
13954,2016-02-02,438000,3
13955,2016-02-02,443500,3
13956,2016-02-02,450000,3
13957,2016-02-02,515000,4
13958,2016-02-02,590000,3
13959,2016-02-02,850000,4
13960,2016-02-02,955000,4
13961,2016-02-03,420000,2
13962,2016-02-03,426000,4
13963,2016-02-03,475000,4
13964,2016-02-03,490000,3
13965,2016-02-03,553000,3
13966,2016-02-03,560000,4
13967,2016-02-03,625000,4
13968,2016-02-03,740000,4
13969,2016-02-03,815000,4
13970,2016-02-03,951000,5
13971,2016-02-04,385000,2
13972,2016-02-04,435000,3
13973,2016-02-04,450000,3
13974,2016-02-04,485000,3
13975,2016-02-04,492000,3
13976,2016-02-04,520000,4
13977,2016-02-04,576000,3
13978,2016-02-04,580000,3
13979,2016-02-04,582000,3
13980,2016-02-04,640000,4
13981,2016-02-04,650000,3
13982,2016-02-04,675000,4
13983,2016-02-04,695000,4
13984,2016-02-04,738000,4
13985,2016-02-04,820000,4
13986,2016-02-04,845000,4
13987,2016-02-04,997000,5
13988,2016-02-05,338000,3
13989,2016-02-05,381500,3
13990,2016-02-05,395000,4
13991,2016-02-05,425000,3
13992,2016-02-05,467000,3
13993,2016-02-05,515000,3
13994,2016-02-05,538000,3
13995,2016-02-05,575000,4
13996,2016-02-05,715000,3
13997,2016-02-05,750000,3
13998,2016-02-06,339000,3
13999,2016-02-06,425000,3
14000,2016-02-06,450000,3
14001,2016-02-06,551000,3
14002,2016-02-06,597500,4
14003,2016-02-06,597500,3
14004,2016-02-06,600000,5
14005,2016-02-06,640000,4
14006,2016-02-06,652000,3
14007,2016-02-06,661000,4
14008,2016-02-06,665000,4
14009,2016-02-06,672000,3
14010,2016-02-06,700000,5
14011,2016-02-06,710000,3
14012,2016-02-06,730000,4
14013,2016-02-08,370000,3
14014,2016-02-08,405000,3
14015,2016-02-08,406200,3
14016,2016-02-08,575000,4
14017,2016-02-08,622750,3
14018,2016-02-08,905000,5
14019,2016-02-09,393000,3
14020,2016-02-09,400000,3
14021,2016-02-09,495000,4
14022,2016-02-09,500000,3
14023,2016-02-09,525000,3
14024,2016-02-09,532000,3
14025,2016-02-09,555000,4
14026,2016-02-09,565000,3
14027,2016-02-09,565000,4
14028,2016-02-09,630000,4
14029,2016-02-09,640000,4
14030,2016-02-09,772000,5
14031,2016-02-10,410000,3
14032,2016-02-10,477000,3
14033,2016-02-10,520000,3
14034,2016-02-10,592000,4
14035,2016-02-10,630000,4
14036,2016-02-10,660000,5
14037,2016-02-10,687000,3
14038,2016-02-10,760000,5
14039,2016-02-11,398000,3
14040,2016-02-11,405000,3
14041,2016-02-11,434000,3
14042,2016-02-11,465000,3
14043,2016-02-11,475000,3
14044,2016-02-11,490000,4
14045,2016-02-11,525000,3
14046,2016-02-11,550000,3
14047,2016-02-11,578000,4
14048,2016-02-11,623000,4
14049,2016-02-11,825000,4
14050,2016-02-12,390000,3
14051,2016-02-12,430000,3
14052,2016-02-12,442000,3
14053,2016-02-12,512500,4
14054,2016-02-12,625000,4
14055,2016-02-12,675000,3
14056,2016-02-12,846500,4
14057,2016-02-12,1150000,4
14058,2016-02-12,1850000,5
14059,2016-02-13,475000,2
14060,2016-02-13,547500,3
14061,2016-02-13,600000,4
14062,2016-02-13,700000,4
14063,2016-02-13,717000,4
14064,2016-02-13,740000,3
14065,2016-02-13,867000,3
14066,2016-02-13,880000,4
14067,2016-02-13,915000,4
14068,2016-02-13,975000,4
14069,2016-02-13,977000,3
14070,2016-02-13,1040000,3
14071,2016-02-13,1300000,4
14072,2016-02-13,1350000,4
14073,2016-02-13,1800000,4
14074,2016-02-15,410000,2
14075,2016-02-15,545000,4
14076,2016-02-15,675000,4
14077,2016-02-15,1850000,4
14078,2016-02-16,375000,2
14079,2016-02-16,449950,3
14080,2016-02-16,460000,3
14081,2016-02-16,510000,4
14082,2016-02-16,610000,5
14083,2016-02-16,645000,4
14084,2016-02-16,682500,4
14085,2016-02-16,1860000,4
14086,2016-02-17,380000,1
14087,2016-02-17,410000,3
14088,2016-02-17,415000,3
14089,2016-02-17,425000,3
14090,2016-02-17,447500,3
14091,2016-02-17,455000,3
14092,2016-02-17,510000,3
14093,2016-02-17,550000,3
14094,2016-02-17,550000,3
14095,2016-02-17,630000,4
14096,2016-02-17,645000,4
14097,2016-02-17,660000,5
14098,2016-02-17,735000,4
14099,2016-02-17,830000,4
14100,2016-02-18,420000,3
14101,2016-02-18,445000,3
14102,2016-02-18,488000,3
14103,2016-02-18,530000,3
14104,2016-02-18,540000,3
14105,2016-02-18,545000,4
14106,2016-02-18,590000,4
14107,2016-02-18,605000,4
14108,2016-02-18,615000,4
14109,2016-02-18,619000,4
14110,2016-02-18,621000,4
14111,2016-02-18,675000,4
14112,2016-02-18,681500,5
14113,2016-02-18,1005000,5
14114,2016-02-18,1163000,3
14115,2016-02-18,1345000,4
14116,2016-02-19,510000,3
14117,2016-02-19,545000,4
14118,2016-02-19,550000,4
14119,2016-02-19,572000,5
14120,2016-02-19,620000,4
14121,2016-02-19,633000,3
14122,2016-02-19,641000,4
14123,2016-02-19,695000,3
14124,2016-02-19,725000,4
14125,2016-02-19,759950,3
14126,2016-02-20,470000,3
14127,2016-02-20,570000,3
14128,2016-02-20,655000,3
14129,2016-02-20,677500,4
14130,2016-02-20,680000,4
14131,2016-02-20,688000,3
14132,2016-02-20,690000,3
14133,2016-02-20,725000,4
14134,2016-02-20,730000,3
14135,2016-02-20,817000,3
14136,2016-02-20,835000,4
14137,2016-02-20,842500,4
14138,2016-02-20,851000,2
14139,2016-02-20,855000,4
14140,2016-02-20,1075000,4
14141,2016-02-20,1330000,4
14142,2016-02-20,1440000,3
14143,2016-02-20,1470000,3
14144,2016-02-21,761000,4
14145,2016-02-22,365000,3
14146,2016-02-22,475000,3
14147,2016-02-22,516000,3
14148,2016-02-22,553000,4
14149,2016-02-22,640000,4
14150,2016-02-22,665000,4
14151,2016-02-22,745000,4
14152,2016-02-22,980000,4
14153,2016-02-23,350000,3
14154,2016-02-23,380000,3
14155,2016-02-23,410000,3
14156,2016-02-23,412000,3
14157,2016-02-23,425000,3
14158,2016-02-23,442000,3
14159,2016-02-23,475000,3
14160,2016-02-23,505000,4
14161,2016-02-23,527500,4
14162,2016-02-23,531000,2
14163,2016-02-23,686000,3
14164,2016-02-23,715000,3
14165,2016-02-23,1010000,4
14166,2016-02-23,1100000,5
14167,2016-02-24,353000,3
14168,2016-02-24,431111,3
14169,2016-02-24,445000,3
14170,2016-02-24,467500,3
14171,2016-02-24,472500,3
14172,2016-02-24,480000,3
14173,2016-02-24,490000,3
14174,2016-02-24,680000,3
14175,2016-02-24,785000,3
14176,2016-02-24,826000,4
14177,2016-02-24,1175000,4
14178,2016-02-25,430000,3
14179,2016-02-25,445000,3
14180,2016-02-25,482500,4
14181,2016-02-25,560000,4
14182,2016-02-25,580000,3
14183,2016-02-25,588000,4
14184,2016-02-25,760000,5
14185,2016-02-25,905000,5
14186,2016-02-25,1285000,4
14187,2016-02-26,415000,3
14188,2016-02-26,421000,3
14189,2016-02-26,428000,3
14190,2016-02-26,435000,3
14191,2016-02-26,463000,3
14192,2016-02-26,495000,3
14193,2016-02-26,525000,3
14194,2016-02-26,600000,4
14195,2016-02-26,690000,4
14196,2016-02-26,730000,4
14197,2016-02-26,740000,3
14198,2016-02-26,765000,4
14199,2016-02-26,810000,4
14200,2016-02-26,879000,3
14201,2016-02-26,900000,5
14202,2016-02-27,440000,3
14203,2016-02-27,505000,3
14204,2016-02-27,512500,4
14205,2016-02-27,520000,4
14206,2016-02-27,530000,4
14207,2016-02-27,560000,3
14208,2016-02-27,584000,4
14209,2016-02-27,585000,4
14210,2016-02-27,612000,4
14211,2016-02-27,685000,4
14212,2016-02-27,705000,4
14213,2016-02-27,710000,3
14214,2016-02-27,720000,3
14215,2016-02-27,727000,4
14216,2016-02-27,745000,4
14217,2016-02-27,750000,3
14218,2016-02-27,780000,3
14219,2016-02-27,780000,4
14220,2016-02-27,830000,3
14221,2016-02-27,885000,4
14222,2016-02-27,895000,3
14223,2016-02-27,920000,4
14224,2016-02-27,940000,4
14225,2016-02-27,955000,4
14226,2016-02-27,1110000,5
14227,2016-02-27,1187000,3
14228,2016-02-27,1320000,5
14229,2016-02-29,390000,3
14230,2016-02-29,435000,3
14231,2016-02-29,530000,3
14232,2016-02-29,575000,5
14233,2016-02-29,575000,4
14234,2016-02-29,578000,3
14235,2016-02-29,598000,4
14236,2016-02-29,800000,4
14237,2016-02-29,850000,3
14238,2016-03-01,410000,3
14239,2016-03-01,412500,3
14240,2016-03-01,450000,3
14241,2016-03-01,496000,3
14242,2016-03-01,585000,3
14243,2016-03-01,669000,3
14244,2016-03-01,670000,4
14245,2016-03-01,745000,4
14246,2016-03-01,780000,4
14247,2016-03-01,855000,4
14248,2016-03-02,386000,1
14249,2016-03-02,406000,3
14250,2016-03-02,469000,3
14251,2016-03-02,510000,3
14252,2016-03-02,540000,4
14253,2016-03-02,600000,4
14254,2016-03-02,625000,4
14255,2016-03-02,630000,4
14256,2016-03-02,645000,4
14257,2016-03-02,656300,4
14258,2016-03-02,735000,3
14259,2016-03-02,785000,3
14260,2016-03-02,951000,4
14261,2016-03-02,1020000,3
14262,2016-03-02,1525000,4
14263,2016-03-03,370000,3
14264,2016-03-03,385000,3
14265,2016-03-03,395000,3
14266,2016-03-03,415000,3
14267,2016-03-03,430000,2
14268,2016-03-03,450000,3
14269,2016-03-03,468000,4
14270,2016-03-03,518000,3
14271,2016-03-03,540000,2
14272,2016-03-03,555000,3
14273,2016-03-03,645000,4
14274,2016-03-03,695000,3
14275,2016-03-03,820000,3
14276,2016-03-03,1200000,4
14277,2016-03-04,305000,2
14278,2016-03-04,425500,3
14279,2016-03-04,490000,3
14280,2016-03-04,535000,5
14281,2016-03-04,570000,5
14282,2016-03-04,659000,0
14283,2016-03-04,660000,5
14284,2016-03-04,660000,5
14285,2016-03-04,681000,4
14286,2016-03-04,695000,4
14287,2016-03-04,730000,4
14288,2016-03-04,925000,5
14289,2016-03-04,1160000,0
14290,2016-03-04,1380000,5
14291,2016-03-05,495000,3
14292,2016-03-05,525000,4
14293,2016-03-05,537000,3
14294,2016-03-05,577000,2
14295,2016-03-05,595000,3
14296,2016-03-05,671000,3
14297,2016-03-05,691000,4
14298,2016-03-05,710000,3
14299,2016-03-05,720000,4
14300,2016-03-05,760000,4
14301,2016-03-05,760000,5
14302,2016-03-05,810000,3
14303,2016-03-05,835000,5
14304,2016-03-05,980000,3
14305,2016-03-05,2585000,4
14306,2016-03-06,620000,5
14307,2016-03-06,688000,4
14308,2016-03-06,690000,4
14309,2016-03-07,378000,3
14310,2016-03-07,387000,2
14311,2016-03-07,440500,3
14312,2016-03-07,442000,3
14313,2016-03-07,455000,3
14314,2016-03-07,529010,4
14315,2016-03-07,850000,5
14316,2016-03-07,975000,4
14317,2016-03-07,1000000,5
14318,2016-03-08,430000,3
14319,2016-03-08,442000,3
14320,2016-03-08,460000,3
14321,2016-03-08,500000,4
14322,2016-03-08,571000,3
14323,2016-03-08,648000,4
14324,2016-03-08,680000,4
14325,2016-03-08,1400000,3
14326,2016-03-09,353750,3
14327,2016-03-09,410000,3
14328,2016-03-09,416000,3
14329,2016-03-09,457200,3
14330,2016-03-09,461500,3
14331,2016-03-09,474000,3
14332,2016-03-09,535000,3
14333,2016-03-09,565000,3
14334,2016-03-09,575000,4
14335,2016-03-09,580000,4
14336,2016-03-09,600000,4
14337,2016-03-09,642000,4
14338,2016-03-09,740000,4
14339,2016-03-10,425000,3
14340,2016-03-10,480000,3
14341,2016-03-10,507000,3
14342,2016-03-10,710000,4
14343,2016-03-10,735000,4
14344,2016-03-10,870110,3
14345,2016-03-10,942000,4
14346,2016-03-10,1090000,4
14347,2016-03-11,375000,2
14348,2016-03-11,441800,3
14349,2016-03-11,455000,3
14350,2016-03-11,460000,3
14351,2016-03-11,462000,3
14352,2016-03-11,512000,3
14353,2016-03-11,545000,4
14354,2016-03-11,550000,4
14355,2016-03-11,580000,5
14356,2016-03-11,596000,4
14357,2016-03-11,635000,4
14358,2016-03-11,690000,4
14359,2016-03-11,859000,4
14360,2016-03-11,910000,4
14361,2016-03-11,1300000,4
14362,2016-03-12,625000,3
14363,2016-03-12,660000,4
14364,2016-03-12,667000,5
14365,2016-03-12,680000,3
14366,2016-03-12,731000,4
14367,2016-03-12,1060000,4
14368,2016-03-12,1250000,4
14369,2016-03-12,1400000,5
14370,2016-03-15,332000,3
14371,2016-03-15,389500,3
14372,2016-03-15,405000,3
14373,2016-03-15,407500,3
14374,2016-03-15,415000,3
14375,2016-03-15,450000,3
14376,2016-03-15,478000,4
14377,2016-03-15,502000,4
14378,2016-03-15,530000,3
14379,2016-03-15,630000,3
14380,2016-03-15,760000,5
14381,2016-03-15,793000,4
14382,2016-03-15,910000,3
14383,2016-03-16,340000,3
14384,2016-03-16,415000,2
14385,2016-03-16,426000,3
14386,2016-03-16,437000,3
14387,2016-03-16,465000,3
14388,2016-03-16,522000,3
14389,2016-03-16,555000,4
14390,2016-03-16,595000,4
14391,2016-03-16,680000,3
14392,2016-03-16,690000,4
14393,2016-03-16,741500,2
14394,2016-03-16,778000,2
14395,2016-03-16,1270000,5
14396,2016-03-17,364000,3
14397,2016-03-17,370000,3
14398,2016-03-17,377000,3
14399,2016-03-17,467500,4
14400,2016-03-17,530000,4
14401,2016-03-17,532000,2
14402,2016-03-17,573000,4
14403,2016-03-17,617500,4
14404,2016-03-17,650000,4
14405,2016-03-17,650000,4
14406,2016-03-17,695000,4
14407,2016-03-17,710000,4
14408,2016-03-17,750000,4
14409,2016-03-17,795000,4
14410,2016-03-17,1250000,3
14411,2016-03-18,385000,3
14412,2016-03-18,390000,3
14413,2016-03-18,459000,3
14414,2016-03-18,480000,3
14415,2016-03-18,500000,3
14416,2016-03-18,513500,3
14417,2016-03-18,525000,3
14418,2016-03-18,660000,4
14419,2016-03-18,680000,4
14420,2016-03-18,750000,3
14421,2016-03-18,760000,4
14422,2016-03-18,865000,4
14423,2016-03-18,880000,3
14424,2016-03-18,1130000,5
14425,2016-03-18,1185000,4
14426,2016-03-19,385000,1
14427,2016-03-19,433000,3
14428,2016-03-19,463000,3
14429,2016-03-19,470000,3
14430,2016-03-19,481750,3
14431,2016-03-19,490000,3
14432,2016-03-19,507000,3
14433,2016-03-19,510000,3
14434,2016-03-19,529000,3
14435,2016-03-19,530000,4
14436,2016-03-19,535000,3
14437,2016-03-19,558000,3
14438,2016-03-19,597500,4
14439,2016-03-19,602000,4
14440,2016-03-19,605000,4
14441,2016-03-19,620000,3
14442,2016-03-19,652000,4
14443,2016-03-19,660000,4
14444,2016-03-19,691000,4
14445,2016-03-19,693000,4
14446,2016-03-19,734000,4
14447,2016-03-19,735000,3
14448,2016-03-19,750000,4
14449,2016-03-19,770000,3
14450,2016-03-19,771000,3
14451,2016-03-19,842500,4
14452,2016-03-19,946000,4
14453,2016-03-19,965000,5
14454,2016-03-19,1035000,5
14455,2016-03-19,1585000,3
14456,2016-03-21,442000,3
14457,2016-03-21,455000,3
14458,2016-03-21,470000,3
14459,2016-03-21,500000,5
14460,2016-03-21,505000,3
14461,2016-03-21,532900,3
14462,2016-03-21,590000,3
14463,2016-03-21,610000,4
14464,2016-03-21,652000,4
14465,2016-03-21,775000,3
14466,2016-03-21,779000,4
14467,2016-03-21,782500,4
14468,2016-03-21,941000,5
14469,2016-03-21,1440000,3
14470,2016-03-22,415000,3
14471,2016-03-22,433000,3
14472,2016-03-22,500000,3
14473,2016-03-22,555000,3
14474,2016-03-22,600000,5
14475,2016-03-22,600000,4
14476,2016-03-22,641000,3
14477,2016-03-22,727000,3
14478,2016-03-22,885000,4
14479,2016-03-22,887500,5
14480,2016-03-22,935000,4
14481,2016-03-22,1170000,5
14482,2016-03-23,358000,3
14483,2016-03-23,420000,4
14484,2016-03-23,430000,3
14485,2016-03-23,460000,3
14486,2016-03-23,483000,3
14487,2016-03-23,525000,3
14488,2016-03-23,531000,3
14489,2016-03-23,558000,3
14490,2016-03-23,570000,4
14491,2016-03-23,796000,3
14492,2016-03-23,807000,4
14493,2016-03-23,950000,4
14494,2016-03-23,1320000,3
14495,2016-03-24,396000,3
14496,2016-03-24,400000,3
14497,2016-03-24,429000,3
14498,2016-03-24,438000,3
14499,2016-03-24,450000,3
14500,2016-03-24,465000,3
14501,2016-03-24,475000,2
14502,2016-03-24,485000,3
14503,2016-03-24,506000,4
14504,2016-03-24,520000,3
14505,2016-03-24,531000,4
14506,2016-03-24,545000,3
14507,2016-03-24,550000,3
14508,2016-03-24,575000,3
14509,2016-03-24,578750,4
14510,2016-03-24,643000,4
14511,2016-03-24,697000,4
14512,2016-03-24,855000,5
14513,2016-03-24,939000,4
14514,2016-03-24,1170000,3
14515,2016-03-25,467500,3
14516,2016-03-26,570000,3
14517,2016-03-28,425000,3
14518,2016-03-29,550000,4
14519,2016-03-29,595000,3
14520,2016-03-29,610000,4
14521,2016-03-29,690000,5
14522,2016-03-29,901000,4
14523,2016-03-30,322000,1
14524,2016-03-30,445000,3
14525,2016-03-30,473200,3
14526,2016-03-30,585000,3
14527,2016-03-30,660000,4
14528,2016-03-30,801000,3
14529,2016-03-30,830000,3
14530,2016-03-30,1260000,5
14531,2016-03-30,1450000,3
14532,2016-03-31,436000,3
14533,2016-03-31,443000,4
14534,2016-03-31,520000,3
14535,2016-03-31,555000,3
14536,2016-03-31,557500,3
14537,2016-03-31,605000,4
14538,2016-03-31,762000,4
14539,2016-03-31,820000,4
14540,2016-03-31,1376000,4
14541,2016-04-01,372500,3
14542,2016-04-01,430000,3
14543,2016-04-01,440750,3
14544,2016-04-01,448000,4
14545,2016-04-01,472000,3
14546,2016-04-01,477500,4
14547,2016-04-01,502000,2
14548,2016-04-01,505000,3
14549,2016-04-01,526000,3
14550,2016-04-01,561000,4
14551,2016-04-01,640000,4
14552,2016-04-01,675000,4
14553,2016-04-01,708000,4
14554,2016-04-01,720000,4
14555,2016-04-01,825000,4
14556,2016-04-01,910000,4
14557,2016-04-01,1085000,4
14558,2016-04-01,1900000,4
14559,2016-04-02,440000,3
14560,2016-04-02,637000,4
14561,2016-04-02,685000,4
14562,2016-04-02,687000,3
14563,2016-04-02,710000,3
14564,2016-04-02,730000,3
14565,2016-04-02,742000,5
14566,2016-04-02,751000,4
14567,2016-04-02,817500,4
14568,2016-04-02,875000,4
14569,2016-04-02,925000,3
14570,2016-04-02,945000,3
14571,2016-04-02,971000,4
14572,2016-04-02,1080000,4
14573,2016-04-02,1500000,4
14574,2016-04-04,225000,2
14575,2016-04-04,390000,3
14576,2016-04-04,410000,3
14577,2016-04-04,427000,3
14578,2016-04-04,440000,3
14579,2016-04-04,445000,3
14580,2016-04-04,449000,3
14581,2016-04-04,490000,4
14582,2016-04-04,532000,4
14583,2016-04-04,535000,4
14584,2016-04-04,547500,4
14585,2016-04-04,550000,4
14586,2016-04-04,580000,4
14587,2016-04-04,590000,4
14588,2016-04-04,625000,5
14589,2016-04-04,663000,4
14590,2016-04-04,705000,4
14591,2016-04-04,730000,4
14592,2016-04-04,755000,4
14593,2016-04-04,760000,4
14594,2016-04-04,875000,4
14595,2016-04-04,900000,5
14596,2016-04-05,235000,2
14597,2016-04-05,440000,3
14598,2016-04-05,444500,3
14599,2016-04-05,461000,2
14600,2016-04-05,525000,4
14601,2016-04-05,595000,4
14602,2016-04-05,1325000,4
14603,2016-04-06,315000,2
14604,2016-04-06,435000,3
14605,2016-04-06,473000,4
14606,2016-04-06,515000,3
14607,2016-04-06,515000,3
14608,2016-04-06,535500,3
14609,2016-04-06,571000,3
14610,2016-04-06,585000,4
14611,2016-04-06,626000,4
14612,2016-04-06,655000,3
14613,2016-04-06,657500,3
14614,2016-04-06,681000,3
14615,2016-04-06,690000,4
14616,2016-04-06,704000,4
14617,2016-04-06,775000,3
14618,2016-04-06,840000,5
14619,2016-04-06,1015000,4
14620,2016-04-06,1200000,4
